,audio_filepath,duration,text
32,./dataset/en/clips/common_voice_en_19707834.wav,7.92,the children are divided into different houses and each house has its own 'amayi'
33,./dataset/en/clips/common_voice_en_19707835.wav,5.952000000000001,several wrecking companies claim to have invented the wrecking ball
34,./dataset/en/clips/common_voice_en_19707836.wav,6.5520000000000005,dunaway had no amateur boxing background before she turned professional
35,./dataset/en/clips/common_voice_en_19707838.wav,3.7439999999999998,this is the prittwitz coat of arms
36,./dataset/en/clips/common_voice_en_19707839.wav,7.5120000000000005,in the episode guns not butter will says he is an eton valedictorian
37,./dataset/en/clips/common_voice_en_19945796.wav,5.52,the building itself is named for west and his wife shirley
38,./dataset/en/clips/common_voice_en_19945797.wav,5.016,o'connor has also been a lobbyist for several defence companies
39,./dataset/en/clips/common_voice_en_19945798.wav,5.327999999999999,the shared learning trust is made up of the former barnfield academy schools
40,./dataset/en/clips/common_voice_en_19945799.wav,4.3919999999999995,the apostolofs were an artistically inclined family
41,./dataset/en/clips/common_voice_en_19945800.wav,6.096,these scripts range from historical timelines of the flag to religious themes
42,./dataset/en/clips/common_voice_en_19643733.wav,8.544,he was still charming venerable and courteous and full of literary interests
43,./dataset/en/clips/common_voice_en_19643734.wav,5.76,this decisioninignorance models fairness because it excludes selfish bias
44,./dataset/en/clips/common_voice_en_19643735.wav,5.808,as such decision problems may change class if a faster algorithm is discovered
45,./dataset/en/clips/common_voice_en_19643736.wav,3.12,the capital of the district is same
46,./dataset/en/clips/common_voice_en_19643737.wav,5.088,all five of the general electorates were won by the general voters party
47,./dataset/en/clips/common_voice_en_19332301.wav,5.544,under the name charles f myer he wrote the toffee short stories
48,./dataset/en/clips/common_voice_en_19332302.wav,8.376,assignment of accession numbers typically occurs at the point of accessioning or cataloging
49,./dataset/en/clips/common_voice_en_19332303.wav,4.584,the crimson triangle occupies the front
50,./dataset/en/clips/common_voice_en_19332304.wav,7.104,the road appears to have joined the fosse way near bourtononthewater
51,./dataset/en/clips/common_voice_en_19332305.wav,9.096,it had subordinate ranges reaching forward at either extremity in a generally symmetrical composition
52,./dataset/en/clips/common_voice_en_19687170.wav,8.256,he associated with the formists
53,./dataset/en/clips/common_voice_en_19687171.wav,7.608,the ultra accelerator injection gives derrick the power he needs to change the past
54,./dataset/en/clips/common_voice_en_19687172.wav,7.104,despite running as a joke candidates have won the executive race in the past
55,./dataset/en/clips/common_voice_en_19687173.wav,7.5360000000000005,stoner also gueststarred in the television drama series house as a skater
56,./dataset/en/clips/common_voice_en_19687174.wav,4.944,rainelle was named for the raine family
57,./dataset/en/clips/common_voice_en_18490436.wav,3.1439999999999997,vanilla cupcakes forever
58,./dataset/en/clips/common_voice_en_18490437.wav,4.776,nature taking its toll of the exhausted frame
59,./dataset/en/clips/common_voice_en_18490439.wav,3.984,you used to joyride like the very devil
60,./dataset/en/clips/common_voice_en_529569.wav,6.624,he's insane or drunk or something
61,./dataset/en/clips/common_voice_en_529573.wav,4.416,i've been very busy the last few weeks
62,./dataset/en/clips/common_voice_en_19663491.wav,9.096,syrah has been genetically proven to be a cross between mondeuse blanche and dureza
63,./dataset/en/clips/common_voice_en_19663492.wav,7.584,the current governor is john panonetsa mangudya
64,./dataset/en/clips/common_voice_en_19663493.wav,7.968,the multiseat elections also took place during the first round of voting
65,./dataset/en/clips/common_voice_en_19663494.wav,6.096,it is also common to add a few tablespoons of butter
66,./dataset/en/clips/common_voice_en_19663495.wav,6.912000000000001,the timeline for salamis is difficult to establish with any certainty
67,./dataset/en/clips/common_voice_en_19875309.wav,6.216,she would merely see
68,./dataset/en/clips/common_voice_en_19875310.wav,6.624,the chinese on the other hand smoked opium in an addictive narcotic manner
69,./dataset/en/clips/common_voice_en_19875311.wav,4.584,adding an extra phone without the new sockets was heavy work
70,./dataset/en/clips/common_voice_en_19875312.wav,6.744,the formations become narrower due to erosion over geologic time scales
71,./dataset/en/clips/common_voice_en_19875313.wav,3.3360000000000003,orchestra conducted by david palmer
72,./dataset/en/clips/common_voice_en_18519683.wav,5.376,did i possess too much vitality
73,./dataset/en/clips/common_voice_en_18519687.wav,4.584,these things take it out of one don't they
74,./dataset/en/clips/common_voice_en_18519689.wav,3.696,she may have loved me once
75,./dataset/en/clips/common_voice_en_18519691.wav,5.856,babies come from amazoncom he deadpanned
76,./dataset/en/clips/common_voice_en_18519692.wav,5.664,the flat consisted of a lounge kitchen and two bedrooms
77,./dataset/en/clips/common_voice_en_18433998.wav,4.272,it was all right after all
78,./dataset/en/clips/common_voice_en_18433999.wav,3.216,glad you're back at last
79,./dataset/en/clips/common_voice_en_18434000.wav,3.888,she lives in scotland in edinburgh
80,./dataset/en/clips/common_voice_en_18434002.wav,6.144,at the same time spears and arrows began to fall among the invaders
81,./dataset/en/clips/common_voice_en_18421093.wav,4.368,he is a climate change sceptic good grief
82,./dataset/en/clips/common_voice_en_18421094.wav,3.6239999999999997,the director wasn't happy with the change
83,./dataset/en/clips/common_voice_en_18421095.wav,4.512,the roof has been patched up many times over the years
84,./dataset/en/clips/common_voice_en_18421096.wav,4.343999999999999,building your house on sand is not recommended
85,./dataset/en/clips/common_voice_en_18421097.wav,6.216,catherine contented at first in a brief space grew irritable and restless
86,./dataset/en/clips/common_voice_en_19347205.wav,4.5360000000000005,it is now the new england southern railroad
87,./dataset/en/clips/common_voice_en_19347206.wav,5.544,the tournament gave rise to a large competitive play scene for the franchise
88,./dataset/en/clips/common_voice_en_19347207.wav,5.064,they intended to crush the macdonalds and make ranald the chief
89,./dataset/en/clips/common_voice_en_19347208.wav,5.976,in addition to cricket weekes was also a keen football player representing barbados
90,./dataset/en/clips/common_voice_en_19347209.wav,7.104,in a subsequent draft it was changed to conducting the critical analysis activity
91,./dataset/en/clips/common_voice_en_19621206.wav,5.712000000000001,they began work on mother which released in july
92,./dataset/en/clips/common_voice_en_19621208.wav,6.6,rau enjoys cooking gardening and reading nonfiction
93,./dataset/en/clips/common_voice_en_19621212.wav,6.984,his legacy however would come from his career as a manager
94,./dataset/en/clips/common_voice_en_19621214.wav,5.832000000000001,located mostly in sarajevo the capital of bosnia
95,./dataset/en/clips/common_voice_en_19621215.wav,5.28,the crossstreets focused on the civic center
96,./dataset/en/clips/common_voice_en_19529168.wav,8.832,the b line runs along the town's northern border of commonwealth avenue in allston
97,./dataset/en/clips/common_voice_en_19529169.wav,4.944,the redubbed theme song was played by mike remedios
98,./dataset/en/clips/common_voice_en_19529170.wav,6.696000000000001,each is assembled by secondary manufacturers and housed in chassis of their own design
99,./dataset/en/clips/common_voice_en_19529171.wav,5.784,markowitz continued promoting affordable housing as he had in the senate
100,./dataset/en/clips/common_voice_en_19529172.wav,6.528,he then coauthored the book seven summits which covered the undertaking
101,./dataset/en/clips/common_voice_en_19709068.wav,6.287999999999999,hence large publishers do not generally use thermoforms
102,./dataset/en/clips/common_voice_en_19709071.wav,7.4879999999999995,benson has one public school which offers classes from preschool through eighth grade
103,./dataset/en/clips/common_voice_en_19709072.wav,6.648,other family members in racing include deacon gerhart and dave gerhart
104,./dataset/en/clips/common_voice_en_19709075.wav,7.392,they represent a legitimate effect that a complete theory often implies
105,./dataset/en/clips/common_voice_en_19709078.wav,5.688,zee motion pictures also operates zee limelight
106,./dataset/en/clips/common_voice_en_19981424.wav,6.5520000000000005,the voice of this species is a shrill kikikiki
107,./dataset/en/clips/common_voice_en_19981425.wav,8.352,the wouldbesuperhero was also mentioned on have i got news for you
108,./dataset/en/clips/common_voice_en_19981426.wav,6.432,in baseball he was an honorable mention allconference center fielder
109,./dataset/en/clips/common_voice_en_19981428.wav,6.047999999999999,therefore maria carolina arranged a meeting with the pope
110,./dataset/en/clips/common_voice_en_19981429.wav,6.744,thus the mainstem flows through undeveloped protected lands
111,./dataset/en/clips/common_voice_en_18841721.wav,6.792000000000001,this used to stretch to a long border with islington and stoke newington
112,./dataset/en/clips/common_voice_en_18841722.wav,6.072,an elder brother wolfe morris was also an accomplished actor
113,./dataset/en/clips/common_voice_en_18841723.wav,5.712000000000001,it is only available for versions of microsoft windows
114,./dataset/en/clips/common_voice_en_18841724.wav,8.208,the fugal overture leads attacca to the first choral movement
115,./dataset/en/clips/common_voice_en_18841725.wav,4.752,there were repeated shoots of his catch phrase fuuuu
116,./dataset/en/clips/common_voice_en_19752320.wav,5.28,fairfield has many events
117,./dataset/en/clips/common_voice_en_19752321.wav,5.232,he was temporarily detained until he was released on park's order
118,./dataset/en/clips/common_voice_en_19752322.wav,6.287999999999999,the russian pavilion had a naval section designed by viktor hartmann
119,./dataset/en/clips/common_voice_en_19752323.wav,4.416,the time was evening the scene the garden
120,./dataset/en/clips/common_voice_en_19752324.wav,3.9360000000000004,but it was a chance the only possible chance
121,./dataset/en/clips/common_voice_en_20056275.wav,4.68,church is best known as a leader of liberal religion
122,./dataset/en/clips/common_voice_en_20056276.wav,4.4639999999999995,another positive review was posted on entertainment weekly
123,./dataset/en/clips/common_voice_en_20056277.wav,3.6719999999999997,gogo bars feature women dancing on a stage
124,./dataset/en/clips/common_voice_en_20056278.wav,3.6719999999999997,such vehicles held a lucrative market at the time
125,./dataset/en/clips/common_voice_en_20056279.wav,5.136,the three branches maintain staff offices to manage operations in their branches
126,./dataset/en/clips/common_voice_en_19620197.wav,8.064,the container format can also contain synchronization information subtitles and metadata such as title
127,./dataset/en/clips/common_voice_en_19620198.wav,5.568,the band focused more on funk and alternative rock than traditional metal
128,./dataset/en/clips/common_voice_en_19620199.wav,6.167999999999999,oak forest's public schools are operated by houston independent school district
129,./dataset/en/clips/common_voice_en_19620200.wav,5.016,many intersections are named because of local points of interest
130,./dataset/en/clips/common_voice_en_19620201.wav,6.816,this phallus is associated with prolonged matings enforced by a copulatory tie
131,./dataset/en/clips/common_voice_en_19708525.wav,7.752000000000001,amtrak the national passenger rail service provides service to montgomery from the cardinal route
132,./dataset/en/clips/common_voice_en_19708528.wav,7.08,trucks of this period are commonly referred to as unicsimca trucks
133,./dataset/en/clips/common_voice_en_19708531.wav,6.5520000000000005,in the last several years tourism has brought renewed prosperity to the area
134,./dataset/en/clips/common_voice_en_19708534.wav,7.032,this declension contains nouns that are masculine feminine and neuter
135,./dataset/en/clips/common_voice_en_19708535.wav,5.472,the school has been home to many different particle accelerators over the years
136,./dataset/en/clips/common_voice_en_19366728.wav,4.176,it should be kept away from animals and children
137,./dataset/en/clips/common_voice_en_19366729.wav,7.416,his teachers have included frank battisti gunther schuller and craig kirchhoff
138,./dataset/en/clips/common_voice_en_19366730.wav,5.904,amanda is furious with this prank and a threeway fight ensues
139,./dataset/en/clips/common_voice_en_19366731.wav,5.016,he is the older brother of veteran actor john pankow
140,./dataset/en/clips/common_voice_en_19366732.wav,4.416,however he left to start on his own in vaudeville
141,./dataset/en/clips/common_voice_en_81260.wav,3.7439999999999998,your crew will do the mop up job
142,./dataset/en/clips/common_voice_en_81264.wav,1.944,what day is it
143,./dataset/en/clips/common_voice_en_18852987.wav,7.392,kitson's work was the first to apply empirical psychology to advertising
144,./dataset/en/clips/common_voice_en_18852990.wav,7.032,currently however humanism is dominated almost exclusively by secular humanism
145,./dataset/en/clips/common_voice_en_18852992.wav,5.664,stepfree access to the platform is available via ramp
146,./dataset/en/clips/common_voice_en_18852993.wav,5.856,stocksfield has a first school which is broomley first school
147,./dataset/en/clips/common_voice_en_18852994.wav,5.736000000000001,none of the fourth series of restatements have been completed
148,./dataset/en/clips/common_voice_en_552349.wav,6.144,bitcoin mining can be done with graphic cards or with specialized hardware
149,./dataset/en/clips/common_voice_en_552351.wav,4.776,i wish i was up there with them
150,./dataset/en/clips/common_voice_en_552353.wav,6.263999999999999,while i am not worried about job security having fewer people means a heavier workload
151,./dataset/en/clips/common_voice_en_19093168.wav,5.016,the judge advocate general is a lieutenant general
152,./dataset/en/clips/common_voice_en_19093169.wav,4.824,he moved to parramatta in western sydney as a child
153,./dataset/en/clips/common_voice_en_19093171.wav,6.936,annually montgomery bell academy hosts its speech and debate tournament the southern bell forum
154,./dataset/en/clips/common_voice_en_19093172.wav,5.784,it draws the clavicle inferiorly as well as anteriorly
155,./dataset/en/clips/common_voice_en_19093173.wav,7.416,adangme occupations are fishing trading and farming which is based on the huza system
156,./dataset/en/clips/common_voice_en_18740263.wav,6.167999999999999,in general the spanish paid little attention to corisco
157,./dataset/en/clips/common_voice_en_18740264.wav,8.664,at bound for glory lethal successfully defended the x division championship against douglas williams
158,./dataset/en/clips/common_voice_en_18740265.wav,6.864,after a disappointing final season with the white sox which saw simmons bat just
159,./dataset/en/clips/common_voice_en_18740266.wav,7.007999999999999,some cinsaut is planted in california as black malvoisie
160,./dataset/en/clips/common_voice_en_18740267.wav,5.904,the average jewish population in yemen for many centuries was very small
161,./dataset/en/clips/common_voice_en_19183522.wav,7.176,this was the first christian movement where latvians become involved voluntarily
162,./dataset/en/clips/common_voice_en_19183523.wav,4.896,the word is also used for a high quality woolen woven fabric
163,./dataset/en/clips/common_voice_en_19183524.wav,4.824,when he returned to action he was named the captain
164,./dataset/en/clips/common_voice_en_19183525.wav,3.5039999999999996,news coverage of the event was worldwide
165,./dataset/en/clips/common_voice_en_19183526.wav,5.016,he was also a member of the popular front's executive committee
166,./dataset/en/clips/common_voice_en_19430240.wav,7.392,there are two central obstacles
167,./dataset/en/clips/common_voice_en_19430241.wav,5.76,this series combines the two to tell a story
168,./dataset/en/clips/common_voice_en_19430242.wav,8.112,the tournament was won by heimowitz who defeated lederer in headsup play
169,./dataset/en/clips/common_voice_en_19430243.wav,7.056,there they met camille jordan and gaston darboux
170,./dataset/en/clips/common_voice_en_19430244.wav,8.352,a unit of his cavalry engaged in reconnoitering around cibolo creek in midoctober
171,./dataset/en/clips/common_voice_en_1442.wav,5.736000000000001,a man standing in a kitchen with dishwasher and silverware drawer open
172,./dataset/en/clips/common_voice_en_1443.wav,6.263999999999999,a man and woman in masks and costume make a toast in front of a christmas tree
173,./dataset/en/clips/common_voice_en_1444.wav,5.496,motorcycles are parked behind a fence on a crowded street
174,./dataset/en/clips/common_voice_en_1445.wav,5.976,two shelves loaded with various novelty perfume bottles
175,./dataset/en/clips/common_voice_en_1446.wav,4.224,a woman and a man outside enjoying each others company
176,./dataset/en/clips/common_voice_en_19736356.wav,8.592,the tribal offices are located in belcourt north dakota
177,./dataset/en/clips/common_voice_en_19736357.wav,7.032,in nordenham there is a train station with several connections per day to bremen
178,./dataset/en/clips/common_voice_en_19736358.wav,6.768,the nebula's color depends on its chemical composition and degree of ionization
179,./dataset/en/clips/common_voice_en_19736359.wav,5.184,he grew up in the southeastern colorado town of holly
180,./dataset/en/clips/common_voice_en_19736362.wav,7.824,after assuring benedict that the casino is secure the officers depart at benedict's insistence
181,./dataset/en/clips/common_voice_en_18687169.wav,9.576,those branches are currently known as the nieuwe maas and oude maas
182,./dataset/en/clips/common_voice_en_18687172.wav,7.032,walkinshaw's first television appearance was as an extra in grange hill
183,./dataset/en/clips/common_voice_en_18687174.wav,6.12,and then went into semiretirement living in california
184,./dataset/en/clips/common_voice_en_18687175.wav,7.56,after closing in barrichello passed rikknen after pressuring him into a mistake
185,./dataset/en/clips/common_voice_en_18687176.wav,7.632000000000001,semiempirical calculations are usually carried out in a minimal basis set
186,./dataset/en/clips/common_voice_en_19687217.wav,7.247999999999999,however stone age activity has been recorded in the area
187,./dataset/en/clips/common_voice_en_19687221.wav,6.72,the division consisted mainly of bavarians and some austrians
188,./dataset/en/clips/common_voice_en_19687222.wav,4.848,this is used to browse geotagged articles
189,./dataset/en/clips/common_voice_en_19687223.wav,4.704,her older brother is actor philip mckeon
190,./dataset/en/clips/common_voice_en_19687224.wav,4.968,the machbet is in service in the israeli air force
191,./dataset/en/clips/common_voice_en_19946929.wav,6.816,bacillary dysentery should not be confused with diarrhea caused by other bacterial infections
192,./dataset/en/clips/common_voice_en_19946930.wav,6.3839999999999995,some of these issues are epistemological concerns about the methodology of psychological investigation
193,./dataset/en/clips/common_voice_en_19946931.wav,4.128,no other performing artists had received the award more than once
194,./dataset/en/clips/common_voice_en_19946932.wav,5.76,however depending on the meditational tradition these vary between three and six
195,./dataset/en/clips/common_voice_en_19946933.wav,5.64,people turned to liberal ideas the idea of liberty equality and popular sovereignty
196,./dataset/en/clips/common_voice_en_18400794.wav,7.343999999999999,the house was built of brick stone and metal and had plastic window frames
197,./dataset/en/clips/common_voice_en_18400795.wav,2.64,that's the name
198,./dataset/en/clips/common_voice_en_18400796.wav,3.9360000000000004,no no gussie old man
199,./dataset/en/clips/common_voice_en_18400803.wav,5.4479999999999995,all job applications must be accompanied by a curriculum vitae
200,./dataset/en/clips/common_voice_en_19634497.wav,7.848,the main musical theme is adapted from claude debussy's golliwogg's cakewalk
201,./dataset/en/clips/common_voice_en_19634498.wav,5.327999999999999,artists are also responsible for the costs of print production
202,./dataset/en/clips/common_voice_en_19634499.wav,6.4079999999999995,schwerin accompanied by general winterfeldt was finally prepared to attack
203,./dataset/en/clips/common_voice_en_19634500.wav,7.32,this much scrutinized verse contains part of jesus' teachings on the issue of divorce
204,./dataset/en/clips/common_voice_en_19634501.wav,5.28,today a wide range of beading styles flourish
205,./dataset/en/clips/common_voice_en_18568963.wav,4.824,his chin dropped as he stared at me
206,./dataset/en/clips/common_voice_en_18568965.wav,5.303999999999999,for the last time she pleaded to herself
207,./dataset/en/clips/common_voice_en_18568967.wav,8.4,this supermarket sells shoes food nappies car parts the works
208,./dataset/en/clips/common_voice_en_18568968.wav,4.2,this a forum for experts
209,./dataset/en/clips/common_voice_en_18568969.wav,5.712000000000001,the couple adopted a baby and loved it as their own
210,./dataset/en/clips/common_voice_en_19761664.wav,5.352,of course the posts and the bars are
211,./dataset/en/clips/common_voice_en_19761665.wav,4.104,the song peaked at number four in japan
212,./dataset/en/clips/common_voice_en_19761666.wav,7.2,in either case such redirection may make your doorway pages unacceptable to search engines
213,./dataset/en/clips/common_voice_en_19761668.wav,7.176,in europe it also found a home in the honda balladebased triumph acclaim
214,./dataset/en/clips/common_voice_en_19761670.wav,4.056,he was quickly tried and condemned to death
215,./dataset/en/clips/common_voice_en_19982933.wav,5.664,aside from his club contract he has many endorsement deals
216,./dataset/en/clips/common_voice_en_19982934.wav,5.736000000000001,steam whistle maintains a promotions fleet used to market their products
217,./dataset/en/clips/common_voice_en_19982935.wav,3.1919999999999997,berger supported this
218,./dataset/en/clips/common_voice_en_19982936.wav,4.44,shooting of the entire show was held in surat
219,./dataset/en/clips/common_voice_en_19982937.wav,5.976,steele won the republican nomination after facing little opposition in the primary
220,./dataset/en/clips/common_voice_en_19792923.wav,7.704,they capitalized on this sentiment in their plans
221,./dataset/en/clips/common_voice_en_19792924.wav,8.136000000000001,saunders was born in farnborough hampshire the son of a british army officer
222,./dataset/en/clips/common_voice_en_19792925.wav,5.6160000000000005,alexandrina council has a directly elected mayor
223,./dataset/en/clips/common_voice_en_19792926.wav,7.296,lead vocal duties were shared between ballard rodford and argent
224,./dataset/en/clips/common_voice_en_19792927.wav,6.816,daily thundershowers are common in the hot season though they are brief
225,./dataset/en/clips/common_voice_en_116606.wav,3.7680000000000002,where's your coat and hat
226,./dataset/en/clips/common_voice_en_20072318.wav,7.104,sometimes private banking customers are given cash management services
227,./dataset/en/clips/common_voice_en_20072319.wav,4.512,in this way the title was quietly retired
228,./dataset/en/clips/common_voice_en_20072320.wav,5.736000000000001,in the above example humans mortal and greeks
229,./dataset/en/clips/common_voice_en_20072321.wav,8.064,this type of indigenist literature would become commonplace in latin america in later years
230,./dataset/en/clips/common_voice_en_20072322.wav,7.56,palumbo is currently chairman of the jury of the pritzker prize for architecture
231,./dataset/en/clips/common_voice_en_18476466.wav,4.896,it would give me nervous prostration
232,./dataset/en/clips/common_voice_en_18476467.wav,5.712000000000001,he felt rather overwrought the next morning
233,./dataset/en/clips/common_voice_en_19941788.wav,4.08,it was descended from uwm
234,./dataset/en/clips/common_voice_en_19941789.wav,5.808,ridges and cut marks on bones can prove their use for the task
235,./dataset/en/clips/common_voice_en_19941790.wav,4.896,like pacific western transair comprised several companies
236,./dataset/en/clips/common_voice_en_19941791.wav,3.7680000000000002,barks is a native of chattanooga tennessee
237,./dataset/en/clips/common_voice_en_19941792.wav,5.64,the fascination with kapell's playing has continued in the decades since his death
238,./dataset/en/clips/common_voice_en_169415.wav,7.5360000000000005,a black dog is jumping over a white fence whilst taking part in a dog show
239,./dataset/en/clips/common_voice_en_169416.wav,4.4639999999999995,a small boys dumps water on a baby
240,./dataset/en/clips/common_voice_en_169417.wav,5.303999999999999,here are some elderly people sitting on the bench in the park
241,./dataset/en/clips/common_voice_en_169419.wav,5.4239999999999995,a kid in a purple outfit is in the bridge position 
242,./dataset/en/clips/common_voice_en_169420.wav,4.296,little girl dressed up playing with balls at party
243,./dataset/en/clips/common_voice_en_659556.wav,3.6,got to get some practice
244,./dataset/en/clips/common_voice_en_659557.wav,3.984,we'll get you out in ten minutes
245,./dataset/en/clips/common_voice_en_19640446.wav,5.904,other habitat types include wetlands and cropland
246,./dataset/en/clips/common_voice_en_19640447.wav,4.224,no decision was ever passed into law
247,./dataset/en/clips/common_voice_en_19640448.wav,3.72,we think it no scandal
248,./dataset/en/clips/common_voice_en_19640449.wav,4.512,andrew clarke has won two logie awards
249,./dataset/en/clips/common_voice_en_19640450.wav,6.528,he talks about the pain he went through pitching in the major leagues
250,./dataset/en/clips/common_voice_en_18839241.wav,6.144,he would often faint because of weakness
251,./dataset/en/clips/common_voice_en_18839242.wav,4.968,he played a further two league games that season
252,./dataset/en/clips/common_voice_en_18839243.wav,7.32,it was rumoured bigas luna was originally offered the directors chair for the film
253,./dataset/en/clips/common_voice_en_18839244.wav,5.496,there are numerous other sports halls of fames in canada
254,./dataset/en/clips/common_voice_en_18839245.wav,5.976,despite these other projects loutherbourg still found time for painting
255,./dataset/en/clips/common_voice_en_19682272.wav,8.28,without another choice kirk and the others plan strategies and begin to manufacture spears
256,./dataset/en/clips/common_voice_en_19682276.wav,3.552,can't you tell
257,./dataset/en/clips/common_voice_en_19682277.wav,4.704,this was two years after the previous post office shop closed
258,./dataset/en/clips/common_voice_en_19682278.wav,7.152,blazon azure six ermines courant argent tailtips sable
259,./dataset/en/clips/common_voice_en_19682280.wav,6.024,the openings are collectively referred to as cisterns
260,./dataset/en/clips/common_voice_en_17753911.wav,5.76,control an active connection multiplexing master process
261,./dataset/en/clips/common_voice_en_17753912.wav,6.144,but recently the view has been replaced by a more nuanced explanation
262,./dataset/en/clips/common_voice_en_18801456.wav,5.376,the sunrise period was broken into two phases
263,./dataset/en/clips/common_voice_en_18801457.wav,5.303999999999999,this neighborhood is home to five government housing projects
264,./dataset/en/clips/common_voice_en_18801458.wav,5.496,the site was the american company's first venture in europe
265,./dataset/en/clips/common_voice_en_18801459.wav,5.303999999999999,he is commonly associated with the eagle or hawk
266,./dataset/en/clips/common_voice_en_18801460.wav,5.136,it seems that the project was abandoned at this stage
267,./dataset/en/clips/common_voice_en_19955200.wav,6.263999999999999,he was a teacher and marketing consultant before entering politics
268,./dataset/en/clips/common_voice_en_19955201.wav,3.072,he also performed on broadway
269,./dataset/en/clips/common_voice_en_19955202.wav,4.848,neighbouring austria proposed a ban in the same month
270,./dataset/en/clips/common_voice_en_19955203.wav,3.912,it continues under hostess angie austin
271,./dataset/en/clips/common_voice_en_19955204.wav,4.032,the feud continued in various forms at lower levels
272,./dataset/en/clips/common_voice_en_18518600.wav,4.824,i wish you were down here with me
273,./dataset/en/clips/common_voice_en_18518602.wav,5.4,the boy hoped that his mum would be able to help
274,./dataset/en/clips/common_voice_en_18518603.wav,6.24,it was impossible to hoist sail and claw off that shore
275,./dataset/en/clips/common_voice_en_19791196.wav,6.263999999999999,the captain was somehow spared and washed ashore semiconscious but still alive
276,./dataset/en/clips/common_voice_en_19791197.wav,7.416,genetic evidence points to e pilosa as the most likely wild ancestor
277,./dataset/en/clips/common_voice_en_19791198.wav,5.064,the universal peace congress adopted this flag as its world peace flag
278,./dataset/en/clips/common_voice_en_19791199.wav,3.384,the south side was occupied by another railway
279,./dataset/en/clips/common_voice_en_19791200.wav,6.984,selfdisinfecting door handles are particularly important in hospitals but useful in any building
280,./dataset/en/clips/common_voice_en_19963093.wav,5.64,the foundation is completely free in its research and content
281,./dataset/en/clips/common_voice_en_19963094.wav,6.167999999999999,during filming rumours sparked of a relationship between judd and lohan
282,./dataset/en/clips/common_voice_en_19963095.wav,6.144,the dam was segula a broodmare who has had influence through her female descendants
283,./dataset/en/clips/common_voice_en_19963096.wav,4.704,he then launched a radio career as an announcer in akron ohio
